[2024-05-07 10:04:35,833] torch.distributed.run: [WARNING] master_addr is only used for static rdzv_backend and when rdzv_endpoint is not specified.
[2024-05-07 10:04:35,833] torch.distributed.run: [WARNING] 
[2024-05-07 10:04:35,833] torch.distributed.run: [WARNING] *****************************************
[2024-05-07 10:04:35,833] torch.distributed.run: [WARNING] Setting OMP_NUM_THREADS environment variable for each process to be 1 in default, to avoid your system being overloaded, please further tune the variable for optimal performance in your application as needed. 
[2024-05-07 10:04:35,833] torch.distributed.run: [WARNING] *****************************************
====================initialize the distributed env====================
Loading checkpoint shards:   0%|          | 0/2 [00:00<?, ?it/s]Loading checkpoint shards:   0%|          | 0/2 [00:00<?, ?it/s]Loading checkpoint shards:   0%|          | 0/2 [00:00<?, ?it/s]Loading checkpoint shards:   0%|          | 0/2 [00:00<?, ?it/s]Loading checkpoint shards:  50%|█████     | 1/2 [00:35<00:35, 35.29s/it]Loading checkpoint shards:  50%|█████     | 1/2 [00:33<00:33, 33.88s/it]Loading checkpoint shards:  50%|█████     | 1/2 [00:34<00:34, 34.10s/it]Loading checkpoint shards:  50%|█████     | 1/2 [00:34<00:34, 34.11s/it]Loading checkpoint shards: 100%|██████████| 2/2 [00:45<00:00, 20.89s/it]Loading checkpoint shards: 100%|██████████| 2/2 [00:45<00:00, 22.88s/it]
Loading checkpoint shards: 100%|██████████| 2/2 [00:45<00:00, 20.97s/it]Loading checkpoint shards: 100%|██████████| 2/2 [00:45<00:00, 22.91s/it]
Loading checkpoint shards: 100%|██████████| 2/2 [00:47<00:00, 21.82s/it]Loading checkpoint shards: 100%|██████████| 2/2 [00:47<00:00, 23.84s/it]
Loading checkpoint shards: 100%|██████████| 2/2 [00:46<00:00, 21.08s/it]Loading checkpoint shards: 100%|██████████| 2/2 [00:46<00:00, 23.03s/it]
====================get the model with lora====================
trainable params: 4,194,304 || all params: 6,742,609,920 || trainable%: 0.06220594176090199
You're using a LlamaTokenizerFast tokenizer. Please note that with a fast tokenizer, using the `__call__` method is faster than using a method to encode the text followed by a call to the `pad` method to get a padded encoding.
You're using a LlamaTokenizerFast tokenizer. Please note that with a fast tokenizer, using the `__call__` method is faster than using a method to encode the text followed by a call to the `pad` method to get a padded encoding.
====================get the dataset====================
You're using a LlamaTokenizerFast tokenizer. Please note that with a fast tokenizer, using the `__call__` method is faster than using a method to encode the text followed by a call to the `pad` method to get a padded encoding.
====================get the dataloader====================
====================start train====================
You're using a LlamaTokenizerFast tokenizer. Please note that with a fast tokenizer, using the `__call__` method is faster than using a method to encode the text followed by a call to the `pad` method to get a padded encoding.
Step: 1	 Data: torch.Size([10, 384])	 Training Loss: 1.0653092861175537
Step: 36	 Data: torch.Size([10, 384])	 Training Loss: 0.9596759080886841
Step: 37	 Data: torch.Size([10, 384])	 Training Loss: 1.1569066047668457
Step: 38	 Data: torch.Size([10, 384])	 Training Loss: 1.4486608505249023
Step: 39	 Data: torch.Size([10, 384])	 Training Loss: 1.2810888290405273
Step: 40	 Data: torch.Size([10, 384])	 Training Loss: 1.1219226121902466
Step: 41	 Data: torch.Size([10, 384])	 Training Loss: 1.1396815776824951
Step: 42	 Data: torch.Size([10, 384])	 Training Loss: 1.0314836502075195
Step: 43	 Data: torch.Size([10, 384])	 Training Loss: 1.13266122341156
Step: 44	 Data: torch.Size([10, 384])	 Training Loss: 0.9799376726150513
Step: 45	 Data: torch.Size([10, 384])	 Training Loss: 0.9359850883483887
Step: 46	 Data: torch.Size([10, 384])	 Training Loss: 1.1546988487243652
Step: 47	 Data: torch.Size([10, 384])	 Training Loss: 1.262866497039795
Step: 48	 Data: torch.Size([10, 384])	 Training Loss: 0.9964131116867065
Step: 49	 Data: torch.Size([10, 384])	 Training Loss: 1.0213549137115479
Step: 50	 Data: torch.Size([10, 384])	 Training Loss: 1.040657877922058
Step: 51	 Data: torch.Size([10, 384])	 Training Loss: 0.9524000287055969
Step: 52	 Data: torch.Size([10, 384])	 Training Loss: 0.9497377872467041
Step: 53	 Data: torch.Size([10, 384])	 Training Loss: 1.0069000720977783
Step: 54	 Data: torch.Size([10, 384])	 Training Loss: 1.073856234550476
Step: 55	 Data: torch.Size([10, 384])	 Training Loss: 1.304439663887024
Step: 56	 Data: torch.Size([10, 384])	 Training Loss: 1.2125509977340698
Step: 57	 Data: torch.Size([10, 384])	 Training Loss: 1.0339417457580566
Step: 58	 Data: torch.Size([10, 384])	 Training Loss: 1.2175629138946533
Step: 59	 Data: torch.Size([10, 384])	 Training Loss: 1.0519583225250244
Step: 60	 Data: torch.Size([10, 384])	 Training Loss: 1.0882612466812134
Step: 61	 Data: torch.Size([10, 384])	 Training Loss: 0.9808132648468018
Step: 62	 Data: torch.Size([10, 384])	 Training Loss: 0.9760019183158875
Step: 63	 Data: torch.Size([10, 384])	 Training Loss: 0.9668496251106262
Step: 64	 Data: torch.Size([10, 384])	 Training Loss: 1.046754240989685
Step: 65	 Data: torch.Size([10, 384])	 Training Loss: 1.0266835689544678
Step: 66	 Data: torch.Size([10, 384])	 Training Loss: 1.1359515190124512
Step: 67	 Data: torch.Size([10, 384])	 Training Loss: 0.9632062911987305
Step: 68	 Data: torch.Size([10, 384])	 Training Loss: 1.02460515499115
Step: 69	 Data: torch.Size([10, 384])	 Training Loss: 1.11049485206604
Step: 70	 Data: torch.Size([10, 384])	 Training Loss: 1.0397878885269165
Step: 71	 Data: torch.Size([10, 384])	 Training Loss: 1.0148805379867554
Step: 72	 Data: torch.Size([10, 384])	 Training Loss: 0.9325696229934692
Step: 73	 Data: torch.Size([10, 384])	 Training Loss: 0.9259145259857178
Step: 74	 Data: torch.Size([10, 384])	 Training Loss: 0.9460968375205994
Step: 75	 Data: torch.Size([10, 384])	 Training Loss: 1.1150470972061157
Step: 76	 Data: torch.Size([10, 384])	 Training Loss: 0.9121653437614441
Step: 77	 Data: torch.Size([10, 384])	 Training Loss: 1.053065538406372
Step: 78	 Data: torch.Size([10, 384])	 Training Loss: 1.0549163818359375
Step: 79	 Data: torch.Size([10, 384])	 Training Loss: 1.2068824768066406
Step: 80	 Data: torch.Size([10, 384])	 Training Loss: 1.0093199014663696
Step: 81	 Data: torch.Size([10, 384])	 Training Loss: 1.037520408630371
Step: 82	 Data: torch.Size([10, 384])	 Training Loss: 1.0487723350524902
Step: 83	 Data: torch.Size([10, 384])	 Training Loss: 1.1295324563980103
Step: 84	 Data: torch.Size([10, 384])	 Training Loss: 1.0914584398269653
Step: 85	 Data: torch.Size([10, 384])	 Training Loss: 1.056920051574707
Step: 86	 Data: torch.Size([10, 384])	 Training Loss: 1.1893320083618164
Step: 87	 Data: torch.Size([10, 384])	 Training Loss: 1.0327204465866089
Step: 88	 Data: torch.Size([10, 384])	 Training Loss: 1.133302092552185
Step: 89	 Data: torch.Size([10, 384])	 Training Loss: 0.9637515544891357
Step: 90	 Data: torch.Size([10, 384])	 Training Loss: 1.1393728256225586
Step: 91	 Data: torch.Size([10, 384])	 Training Loss: 0.8945630788803101
Step: 92	 Data: torch.Size([10, 384])	 Training Loss: 0.9173897504806519
Step: 93	 Data: torch.Size([10, 384])	 Training Loss: 0.917461097240448
Step: 94	 Data: torch.Size([10, 384])	 Training Loss: 0.8539686799049377
Step: 95	 Data: torch.Size([10, 384])	 Training Loss: 0.9155102372169495
Step: 96	 Data: torch.Size([10, 384])	 Training Loss: 0.983923614025116
Step: 97	 Data: torch.Size([10, 384])	 Training Loss: 1.0016686916351318
Step: 98	 Data: torch.Size([10, 384])	 Training Loss: 1.127658486366272
Step: 99	 Data: torch.Size([10, 384])	 Training Loss: 0.9416326880455017
Step: 100	 Data: torch.Size([10, 384])	 Training Loss: 0.9721617102622986
Step: 101	 Data: torch.Size([10, 384])	 Training Loss: 1.061875581741333
Step: 102	 Data: torch.Size([10, 384])	 Training Loss: 1.040297508239746
Step: 103	 Data: torch.Size([10, 384])	 Training Loss: 0.9948005676269531
Step: 104	 Data: torch.Size([10, 384])	 Training Loss: 1.1163861751556396
Step: 105	 Data: torch.Size([10, 384])	 Training Loss: 1.0324058532714844
Step: 106	 Data: torch.Size([10, 384])	 Training Loss: 0.9667712450027466
Step: 107	 Data: torch.Size([10, 384])	 Training Loss: 1.023672342300415
Step: 108	 Data: torch.Size([10, 384])	 Training Loss: 0.8754774928092957
Step: 109	 Data: torch.Size([10, 384])	 Training Loss: 1.0684444904327393
Step: 110	 Data: torch.Size([10, 384])	 Training Loss: 1.0493319034576416
Step: 111	 Data: torch.Size([10, 384])	 Training Loss: 0.8510954976081848
Step: 112	 Data: torch.Size([10, 384])	 Training Loss: 1.0286332368850708
Step: 113	 Data: torch.Size([10, 384])	 Training Loss: 0.9668649435043335
Step: 114	 Data: torch.Size([10, 349])	 Training Loss: 0.9754417538642883
Step: 115	 Data: torch.Size([10, 384])	 Training Loss: 0.8174908757209778
Step: 116	 Data: torch.Size([10, 384])	 Training Loss: 0.9826014041900635
Step: 117	 Data: torch.Size([10, 384])	 Training Loss: 1.2594425678253174
Step: 118	 Data: torch.Size([10, 384])	 Training Loss: 0.887745201587677
Step: 119	 Data: torch.Size([10, 384])	 Training Loss: 0.9091585874557495
Step: 120	 Data: torch.Size([10, 384])	 Training Loss: 0.9298869371414185
Step: 121	 Data: torch.Size([10, 384])	 Training Loss: 0.9003760814666748
Step: 122	 Data: torch.Size([10, 384])	 Training Loss: 0.9951750040054321
Step: 123	 Data: torch.Size([10, 384])	 Training Loss: 0.9761509895324707
Step: 124	 Data: torch.Size([10, 384])	 Training Loss: 1.0373497009277344
Step: 125	 Data: torch.Size([10, 384])	 Training Loss: 1.0037603378295898
Step: 126	 Data: torch.Size([10, 384])	 Training Loss: 1.094967007637024
Step: 127	 Data: torch.Size([10, 384])	 Training Loss: 0.8969720602035522
Step: 128	 Data: torch.Size([10, 384])	 Training Loss: 0.8801288604736328
Step: 129	 Data: torch.Size([10, 384])	 Training Loss: 0.9625421166419983
Step: 130	 Data: torch.Size([10, 384])	 Training Loss: 0.8660708665847778
Step: 131	 Data: torch.Size([10, 384])	 Training Loss: 1.0262073278427124
Step: 132	 Data: torch.Size([10, 384])	 Training Loss: 0.9938664436340332
Step: 133	 Data: torch.Size([10, 384])	 Training Loss: 0.9571660757064819
Step: 134	 Data: torch.Size([10, 384])	 Training Loss: 0.8424417972564697
Step: 135	 Data: torch.Size([10, 384])	 Training Loss: 1.020455241203308
Step: 136	 Data: torch.Size([10, 384])	 Training Loss: 0.9098340272903442
Step: 137	 Data: torch.Size([10, 384])	 Training Loss: 1.01978600025177
Step: 138	 Data: torch.Size([10, 384])	 Training Loss: 0.9285261631011963
Step: 139	 Data: torch.Size([10, 384])	 Training Loss: 0.9896653294563293
Step: 140	 Data: torch.Size([10, 384])	 Training Loss: 0.9663571119308472
Step: 141	 Data: torch.Size([10, 384])	 Training Loss: 1.0442891120910645
Step: 142	 Data: torch.Size([10, 384])	 Training Loss: 1.0065312385559082
Step: 143	 Data: torch.Size([10, 384])	 Training Loss: 1.0332354307174683
Step: 144	 Data: torch.Size([10, 384])	 Training Loss: 1.0357595682144165
Step: 145	 Data: torch.Size([10, 384])	 Training Loss: 0.8779653906822205
Step: 146	 Data: torch.Size([10, 384])	 Training Loss: 0.8340570330619812
Step: 147	 Data: torch.Size([10, 384])	 Training Loss: 0.934872031211853
Step: 148	 Data: torch.Size([10, 384])	 Training Loss: 0.885305643081665
Step: 149	 Data: torch.Size([10, 384])	 Training Loss: 1.0878019332885742
Step: 150	 Data: torch.Size([10, 384])	 Training Loss: 0.8777526617050171
Step: 151	 Data: torch.Size([10, 384])	 Training Loss: 0.8219609260559082
Step: 152	 Data: torch.Size([10, 384])	 Training Loss: 0.947735071182251
Step: 153	 Data: torch.Size([10, 384])	 Training Loss: 1.147627830505371
Step: 154	 Data: torch.Size([10, 384])	 Training Loss: 0.8787004351615906
Step: 155	 Data: torch.Size([10, 384])	 Training Loss: 0.9867005348205566
Step: 156	 Data: torch.Size([10, 384])	 Training Loss: 0.9991992712020874
Step: 157	 Data: torch.Size([10, 384])	 Training Loss: 0.9322300553321838
Step: 158	 Data: torch.Size([10, 384])	 Training Loss: 0.8519431352615356
Step: 159	 Data: torch.Size([10, 384])	 Training Loss: 1.0738019943237305
Step: 160	 Data: torch.Size([10, 384])	 Training Loss: 1.0132670402526855
Step: 161	 Data: torch.Size([10, 384])	 Training Loss: 0.8923482298851013
Step: 162	 Data: torch.Size([10, 384])	 Training Loss: 0.909892737865448
Step: 163	 Data: torch.Size([10, 384])	 Training Loss: 0.952704668045044
Step: 164	 Data: torch.Size([10, 384])	 Training Loss: 0.8579403758049011
Step: 165	 Data: torch.Size([10, 384])	 Training Loss: 0.9314900636672974
Step: 166	 Data: torch.Size([10, 384])	 Training Loss: 1.0351330041885376
Step: 167	 Data: torch.Size([10, 384])	 Training Loss: 0.7825667858123779
Step: 168	 Data: torch.Size([10, 384])	 Training Loss: 0.9906100630760193
Step: 169	 Data: torch.Size([10, 384])	 Training Loss: 0.923085629940033
Step: 170	 Data: torch.Size([10, 384])	 Training Loss: 0.9175456762313843
Step: 171	 Data: torch.Size([10, 384])	 Training Loss: 0.9418798089027405
Step: 172	 Data: torch.Size([10, 384])	 Training Loss: 0.8873730301856995
Step: 173	 Data: torch.Size([10, 384])	 Training Loss: 1.1032371520996094
Step: 174	 Data: torch.Size([10, 384])	 Training Loss: 0.9324967265129089
Step: 175	 Data: torch.Size([10, 384])	 Training Loss: 1.0785081386566162
Step: 176	 Data: torch.Size([10, 384])	 Training Loss: 0.8228479623794556
Step: 177	 Data: torch.Size([10, 346])	 Training Loss: 0.9459301233291626
Step: 178	 Data: torch.Size([10, 384])	 Training Loss: 0.8136940598487854
Step: 179	 Data: torch.Size([10, 384])	 Training Loss: 0.8715896606445312
Step: 180	 Data: torch.Size([10, 384])	 Training Loss: 0.926777184009552
Step: 181	 Data: torch.Size([10, 384])	 Training Loss: 0.9297045469284058
Step: 182	 Data: torch.Size([10, 384])	 Training Loss: 0.9621127247810364
Step: 183	 Data: torch.Size([10, 384])	 Training Loss: 0.8936031460762024
Step: 184	 Data: torch.Size([10, 384])	 Training Loss: 1.1175273656845093
Step: 185	 Data: torch.Size([10, 384])	 Training Loss: 1.0637829303741455
Step: 186	 Data: torch.Size([10, 384])	 Training Loss: 0.9462572932243347
Step: 187	 Data: torch.Size([10, 384])	 Training Loss: 1.0577542781829834
Step: 188	 Data: torch.Size([10, 384])	 Training Loss: 0.943044126033783
Step: 189	 Data: torch.Size([10, 384])	 Training Loss: 0.999364972114563
Step: 190	 Data: torch.Size([10, 384])	 Training Loss: 0.9911302328109741
Step: 191	 Data: torch.Size([10, 384])	 Training Loss: 1.0217230319976807
Step: 192	 Data: torch.Size([10, 384])	 Training Loss: 0.839840292930603
Step: 193	 Data: torch.Size([10, 384])	 Training Loss: 0.8923540711402893
Step: 194	 Data: torch.Size([10, 384])	 Training Loss: 1.0404877662658691
Step: 195	 Data: torch.Size([10, 384])	 Training Loss: 0.9495202302932739
Step: 196	 Data: torch.Size([10, 384])	 Training Loss: 0.9838047623634338
Step: 197	 Data: torch.Size([10, 384])	 Training Loss: 0.9842151403427124
Step: 198	 Data: torch.Size([10, 384])	 Training Loss: 0.856702983379364
Step: 199	 Data: torch.Size([10, 384])	 Training Loss: 0.8775650858879089
Step: 200	 Data: torch.Size([10, 384])	 Training Loss: 0.8314659595489502
Step: 201	 Data: torch.Size([10, 384])	 Training Loss: 0.9767383933067322
Step: 202	 Data: torch.Size([10, 277])	 Training Loss: 1.130853533744812
Step: 203	 Data: torch.Size([10, 384])	 Training Loss: 0.9633918404579163
Step: 204	 Data: torch.Size([10, 384])	 Training Loss: 0.9415755271911621
Step: 205	 Data: torch.Size([10, 384])	 Training Loss: 1.0849500894546509
Step: 206	 Data: torch.Size([10, 356])	 Training Loss: 0.9466200470924377
Step: 207	 Data: torch.Size([10, 384])	 Training Loss: 0.9373852610588074
Step: 208	 Data: torch.Size([10, 384])	 Training Loss: 0.7949564456939697
Step: 209	 Data: torch.Size([10, 384])	 Training Loss: 0.8759604692459106
Step: 210	 Data: torch.Size([10, 384])	 Training Loss: 1.0310285091400146
Step: 211	 Data: torch.Size([10, 355])	 Training Loss: 0.921042263507843
Step: 212	 Data: torch.Size([10, 384])	 Training Loss: 0.8924000263214111
Step: 213	 Data: torch.Size([10, 384])	 Training Loss: 1.1092671155929565
Step: 214	 Data: torch.Size([10, 384])	 Training Loss: 0.9220069646835327
Step: 215	 Data: torch.Size([10, 384])	 Training Loss: 0.8636443614959717
Step: 216	 Data: torch.Size([10, 384])	 Training Loss: 0.8268119692802429
Step: 217	 Data: torch.Size([10, 384])	 Training Loss: 0.8924229145050049
Step: 218	 Data: torch.Size([10, 384])	 Training Loss: 0.9174188375473022
Step: 219	 Data: torch.Size([10, 384])	 Training Loss: 0.9193028807640076
Step: 220	 Data: torch.Size([10, 384])	 Training Loss: 0.8595922589302063
Step: 221	 Data: torch.Size([10, 384])	 Training Loss: 0.9756088852882385
Step: 222	 Data: torch.Size([10, 384])	 Training Loss: 0.9197528958320618
Step: 223	 Data: torch.Size([10, 384])	 Training Loss: 0.9637525677680969
Step: 224	 Data: torch.Size([10, 384])	 Training Loss: 0.8938745260238647
Step: 225	 Data: torch.Size([10, 384])	 Training Loss: 0.9102767705917358
Step: 226	 Data: torch.Size([10, 384])	 Training Loss: 1.079979658126831
Step: 227	 Data: torch.Size([10, 384])	 Training Loss: 0.9778760075569153
Step: 228	 Data: torch.Size([10, 384])	 Training Loss: 0.7759160995483398
Step: 229	 Data: torch.Size([10, 384])	 Training Loss: 0.9361517429351807
Step: 230	 Data: torch.Size([10, 384])	 Training Loss: 0.9534671902656555
Step: 231	 Data: torch.Size([10, 384])	 Training Loss: 0.7670983076095581
Step: 232	 Data: torch.Size([10, 384])	 Training Loss: 0.9109010100364685
Step: 233	 Data: torch.Size([10, 384])	 Training Loss: 0.8849092721939087
Step: 234	 Data: torch.Size([10, 384])	 Training Loss: 1.1629360914230347
Step: 235	 Data: torch.Size([10, 384])	 Training Loss: 0.9692017436027527
Step: 236	 Data: torch.Size([10, 384])	 Training Loss: 1.0223138332366943
Step: 237	 Data: torch.Size([10, 384])	 Training Loss: 0.9553809762001038
Step: 238	 Data: torch.Size([10, 384])	 Training Loss: 1.0055267810821533
Step: 239	 Data: torch.Size([10, 384])	 Training Loss: 1.028293490409851
Step: 240	 Data: torch.Size([10, 384])	 Training Loss: 0.9825217723846436
Step: 241	 Data: torch.Size([10, 384])	 Training Loss: 1.068176031112671
Step: 242	 Data: torch.Size([10, 384])	 Training Loss: 0.9774941802024841
Step: 243	 Data: torch.Size([10, 384])	 Training Loss: 0.985204815864563
Step: 244	 Data: torch.Size([10, 384])	 Training Loss: 0.893883228302002
Step: 245	 Data: torch.Size([10, 384])	 Training Loss: 0.9630168080329895
Step: 246	 Data: torch.Size([10, 384])	 Training Loss: 1.102592945098877
Step: 247	 Data: torch.Size([10, 384])	 Training Loss: 0.9601621031761169
Step: 248	 Data: torch.Size([10, 384])	 Training Loss: 1.0206413269042969
Step: 249	 Data: torch.Size([10, 384])	 Training Loss: 1.0825855731964111
Step: 250	 Data: torch.Size([10, 340])	 Training Loss: 1.145276427268982
Step: 251	 Data: torch.Size([10, 384])	 Training Loss: 0.9851221442222595
Step: 252	 Data: torch.Size([10, 384])	 Training Loss: 0.8521305918693542
Step: 253	 Data: torch.Size([10, 384])	 Training Loss: 1.0052111148834229
Step: 254	 Data: torch.Size([10, 384])	 Training Loss: 0.8636440634727478
Step: 255	 Data: torch.Size([10, 384])	 Training Loss: 0.9507007002830505
Step: 256	 Data: torch.Size([10, 384])	 Training Loss: 0.9417779445648193
Step: 257	 Data: torch.Size([10, 384])	 Training Loss: 0.9326542615890503
Step: 258	 Data: torch.Size([10, 384])	 Training Loss: 0.8918503522872925
Step: 259	 Data: torch.Size([10, 384])	 Training Loss: 0.9075090289115906
Step: 260	 Data: torch.Size([10, 384])	 Training Loss: 0.8934682011604309
Step: 261	 Data: torch.Size([10, 384])	 Training Loss: 0.8323420882225037
Step: 262	 Data: torch.Size([10, 384])	 Training Loss: 0.9243791699409485
Step: 263	 Data: torch.Size([10, 384])	 Training Loss: 0.9259423613548279
Step: 264	 Data: torch.Size([10, 384])	 Training Loss: 0.8286957740783691
Step: 265	 Data: torch.Size([10, 384])	 Training Loss: 0.8502842783927917
Step: 266	 Data: torch.Size([10, 384])	 Training Loss: 0.9963635802268982
Step: 267	 Data: torch.Size([10, 384])	 Training Loss: 0.8741326928138733
Step: 268	 Data: torch.Size([10, 384])	 Training Loss: 0.9098674058914185
Step: 269	 Data: torch.Size([10, 384])	 Training Loss: 0.9847399592399597
Step: 270	 Data: torch.Size([10, 384])	 Training Loss: 0.9394200444221497
Step: 271	 Data: torch.Size([10, 384])	 Training Loss: 0.9068271517753601
Step: 272	 Data: torch.Size([10, 384])	 Training Loss: 1.0129494667053223
Step: 273	 Data: torch.Size([10, 384])	 Training Loss: 0.9234179854393005
Step: 274	 Data: torch.Size([10, 384])	 Training Loss: 1.0147390365600586
Step: 275	 Data: torch.Size([10, 384])	 Training Loss: 0.931481659412384
Step: 276	 Data: torch.Size([10, 384])	 Training Loss: 0.9750581979751587
Step: 277	 Data: torch.Size([10, 384])	 Training Loss: 0.9109378457069397
Step: 278	 Data: torch.Size([10, 384])	 Training Loss: 0.9471414089202881
Step: 279	 Data: torch.Size([10, 384])	 Training Loss: 0.9145039916038513
Step: 280	 Data: torch.Size([10, 384])	 Training Loss: 0.7976694107055664
Step: 281	 Data: torch.Size([10, 384])	 Training Loss: 1.0887384414672852
Step: 282	 Data: torch.Size([10, 384])	 Training Loss: 0.9287370443344116
Step: 283	 Data: torch.Size([10, 384])	 Training Loss: 0.8522946834564209
Step: 284	 Data: torch.Size([10, 384])	 Training Loss: 1.0464363098144531
Step: 285	 Data: torch.Size([10, 384])	 Training Loss: 0.8469722270965576
Step: 286	 Data: torch.Size([10, 384])	 Training Loss: 0.9909323453903198
Step: 287	 Data: torch.Size([10, 384])	 Training Loss: 0.9730635285377502
Step: 288	 Data: torch.Size([10, 384])	 Training Loss: 1.008888840675354
Step: 289	 Data: torch.Size([10, 384])	 Training Loss: 0.9403694868087769
Step: 290	 Data: torch.Size([10, 384])	 Training Loss: 0.9114711880683899
Step: 291	 Data: torch.Size([10, 384])	 Training Loss: 0.9307124018669128
Step: 292	 Data: torch.Size([10, 384])	 Training Loss: 0.8037629723548889
